date,hour,production
2023-03-17,19,0
2023-03-17,20,0
2023-03-17,21,0
2023-03-17,22,0
2023-03-17,23,0
2023-03-18,0,0
2023-03-18,1,0
2023-03-18,2,0
2023-03-18,3,0
2023-03-18,4,0
2023-03-18,5,0
2023-03-18,6,0
2023-03-18,7,0
2023-03-18,8,0.4
2023-03-18,9,3.4
2023-03-18,10,8.5
2023-03-18,11,9.35
2023-03-18,12,7.65
2023-03-18,13,4.25
2023-03-18,14,3.4
2023-03-18,15,2.55
2023-03-18,16,0
2023-03-18,17,0
2023-03-18,18,0
2023-03-18,19,0
2023-03-18,20,0
2023-03-18,21,0
2023-03-18,22,0
2023-03-18,23,0
2023-03-19,0,0
2023-03-19,1,0
2023-03-19,2,0
2023-03-19,3,0
2023-03-19,4,0
2023-03-19,5,0
2023-03-19,6,0
2023-03-19,7,0
2023-03-19,8,1.7
2023-03-19,9,3.4
2023-03-19,10,4.25
2023-03-19,11,1.7
2023-03-19,12,0.85
2023-03-19,13,1.7
2023-03-19,14,0.85
2023-03-19,15,1.2
2023-03-19,16,0.85
2023-03-19,17,0
2023-03-19,18,0
2023-03-19,19,0
2023-03-19,20,0
2023-03-19,21,0
2023-03-19,22,0
2023-03-19,23,0
2023-03-20,0,0
2023-03-20,1,0
2023-03-20,2,0
2023-03-20,3,0
2023-03-20,4,0
2023-03-20,5,0
2023-03-20,6,0
2023-03-20,7,0
2023-03-20,8,2.55
2023-03-20,9,4.25
2023-03-20,10,6.8
2023-03-20,11,10
2023-03-20,12,7.68
2023-03-20,13,5.1
2023-03-20,14,5.1
2023-03-20,15,5.1
2023-03-20,16,0.85
2023-03-20,17,0
2023-03-20,18,0
2023-03-20,19,0
2023-03-20,20,0
2023-03-20,21,0
2023-03-20,22,0
2023-03-20,23,0
2023-03-21,0,0
2023-03-21,1,0
2023-03-21,2,0
2023-03-21,3,0
2023-03-21,4,0
2023-03-21,5,0
2023-03-21,6,0
2023-03-21,7,1.8
2023-03-21,8,7.47
2023-03-21,9,8
2023-03-21,10,8.5
2023-03-21,11,9.49
2023-03-21,12,8.5
2023-03-21,13,10
2023-03-21,14,9.7
2023-03-21,15,7.65
2023-03-21,16,3.4
2023-03-21,17,0
2023-03-21,18,0
2023-03-21,19,0
2023-03-21,20,0
2023-03-21,21,0
2023-03-21,22,0
2023-03-21,23,0
2023-03-22,0,0
2023-03-22,1,0
2023-03-22,2,0
2023-03-22,3,0
2023-03-22,4,0
2023-03-22,5,0
2023-03-22,6,0
2023-03-22,7,0
2023-03-22,8,7.75
2023-03-22,9,5.1
2023-03-22,10,5.95
2023-03-22,11,8.5
2023-03-22,12,8.5
2023-03-22,13,6.81
2023-03-22,14,5.95
2023-03-22,15,3.4
2023-03-22,16,0
2023-03-22,17,0
2023-03-22,18,0
2023-03-22,19,0
2023-03-22,20,0
2023-03-22,21,0
2023-03-22,22,0
2023-03-22,23,0
2023-03-23,0,0
2023-03-23,1,0
2023-03-23,2,0
2023-03-23,3,0
2023-03-23,4,0
2023-03-23,5,0
2023-03-23,6,0
2023-03-23,7,1.7
2023-03-23,8,8.5
2023-03-23,9,8.5
2023-03-23,10,7.65
2023-03-23,11,9.35
2023-03-23,12,8.5
2023-03-23,13,7.65
2023-03-23,14,5.96
2023-03-23,15,3.4
2023-03-23,16,3.4
2023-03-23,17,0.85
2023-03-23,18,0
2023-03-23,19,0
2023-03-23,20,0
2023-03-23,21,0
2023-03-23,22,0
2023-03-23,23,0
2023-03-24,0,0
2023-03-24,1,0
2023-03-24,2,0
2023-03-24,3,0
2023-03-24,4,0
2023-03-24,5,0
2023-03-24,6,0
2023-03-24,7,0.85
2023-03-24,8,4.25
2023-03-24,9,5.95
2023-03-24,10,10
2023-03-24,11,6.8
2023-03-24,12,7.65
2023-03-24,13,5.1
2023-03-24,14,2.55
2023-03-24,15,6.8
2023-03-24,16,4.25
2023-03-24,17,0.71
2023-03-24,18,0
2023-03-24,19,0
2023-03-24,20,0
2023-03-24,21,0
2023-03-24,22,0
2023-03-24,23,0
2023-03-25,0,0
2023-03-25,1,0
2023-03-25,2,0
2023-03-25,3,0
2023-03-25,4,0
2023-03-25,5,0
2023-03-25,6,0
2023-03-25,7,5.1
2023-03-25,8,8.52
2023-03-25,9,8.5
2023-03-25,10,7.65
2023-03-25,11,10
2023-03-25,12,4.25
2023-03-25,13,10
2023-03-25,14,8.5
2023-03-25,15,4.25
2023-03-25,16,4.25
2023-03-25,17,0
2023-03-25,18,0
2023-03-25,19,0
2023-03-25,20,0
2023-03-25,21,0
2023-03-25,22,0
2023-03-25,23,0
2023-03-26,0,0
2023-03-26,1,0
2023-03-26,2,0
2023-03-26,3,0
2023-03-26,4,0
2023-03-26,5,0
2023-03-26,6,0
2023-03-26,7,5.1
2023-03-26,8,8.5
2023-03-26,9,10
2023-03-26,10,10
2023-03-26,11,10
2023-03-26,12,10
2023-03-26,13,10
2023-03-26,14,10
2023-03-26,15,6.8
2023-03-26,16,3.4
2023-03-26,17,0
2023-03-26,18,0
2023-03-26,19,0
2023-03-26,20,0
2023-03-26,21,0
2023-03-26,22,0
2023-03-26,23,0
2023-03-27,0,0
2023-03-27,1,0
2023-03-27,2,0
2023-03-27,3,0
2023-03-27,4,0
2023-03-27,5,0
2023-03-27,6,0
2023-03-27,7,5.1
2023-03-27,8,8.53
2023-03-27,9,10
2023-03-27,10,9.35
2023-03-27,11,10
2023-03-27,12,10
2023-03-27,13,10
2023-03-27,14,9.35
2023-03-27,15,7.6
2023-03-27,16,4.25
2023-03-27,17,0.85
2023-03-27,18,0
2023-03-27,19,0
2023-03-27,20,0
2023-03-27,21,0
2023-03-27,22,0
2023-03-27,23,0
2023-03-28,0,0
2023-03-28,1,0
2023-03-28,2,0
2023-03-28,3,0
2023-03-28,4,0
2023-03-28,5,0
2023-03-28,6,0
2023-03-28,7,5.1
2023-03-28,8,8.5
2023-03-28,9,10
2023-03-28,10,9.35
2023-03-28,11,5.95
2023-03-28,12,10
2023-03-28,13,10
2023-03-28,14,6.8
2023-03-28,15,7.65
2023-03-28,16,1.7
2023-03-28,17,0
2023-03-28,18,0
2023-03-28,19,0
2023-03-28,20,0
2023-03-28,21,0
2023-03-28,22,0
2023-03-28,23,0
2023-03-29,0,0
2023-03-29,1,0
2023-03-29,2,0
2023-03-29,3,0
2023-03-29,4,0
2023-03-29,5,0
2023-03-29,6,0
2023-03-29,7,0
2023-03-29,8,2.55
2023-03-29,9,2.55
2023-03-29,10,2.55
2023-03-29,11,3.4
2023-03-29,12,4.25
2023-03-29,13,2.55
2023-03-29,14,3.4
2023-03-29,15,2.55
2023-03-29,16,0.85
2023-03-29,17,0.85
2023-03-29,18,0
2023-03-29,19,0
2023-03-29,20,0
2023-03-29,21,0
2023-03-29,22,0
2023-03-29,23,0
2023-03-30,0,0
2023-03-30,1,0
2023-03-30,2,0
2023-03-30,3,0
2023-03-30,4,0
2023-03-30,5,0
2023-03-30,6,0
2023-03-30,7,0
2023-03-30,8,4.25
2023-03-30,9,8.5
2023-03-30,10,5.95
2023-03-30,11,4.25
2023-03-30,12,7.65
2023-03-30,13,5.1
2023-03-30,14,3.4
2023-03-30,15,5.1
2023-03-30,16,3.4
2023-03-30,17,0.85
2023-03-30,18,0
2023-03-30,19,0
2023-03-30,20,0
2023-03-30,21,0
2023-03-30,22,0
2023-03-30,23,0
2023-03-31,0,0
2023-03-31,1,0
2023-03-31,2,0
2023-03-31,3,0
2023-03-31,4,0
2023-03-31,5,0
2023-03-31,6,0
2023-03-31,7,0
2023-03-31,8,1.7
2023-03-31,9,7.65
2023-03-31,10,8.5
2023-03-31,11,10
2023-03-31,12,10
2023-03-31,13,10
2023-03-31,14,10
2023-03-31,15,7.65
2023-03-31,16,5.1
2023-03-31,17,0.44
2023-03-31,18,0
2023-03-31,19,0
2023-03-31,20,0
2023-03-31,21,0
2023-03-31,22,0
2023-03-31,23,0
2023-04-01,0,0
2023-04-01,1,0
2023-04-01,2,0
2023-04-01,3,0
2023-04-01,4,0
2023-04-01,5,0
2023-04-01,6,0
2023-04-01,7,0.85
2023-04-01,8,6.8
2023-04-01,9,10
2023-04-01,10,10
2023-04-01,11,9.35
2023-04-01,12,9.35
2023-04-01,13,9.35
2023-04-01,14,6.81
2023-04-01,15,7.65
2023-04-01,16,1.7
2023-04-01,17,0.85
2023-04-01,18,0
2023-04-01,19,0
2023-04-01,20,0
2023-04-01,21,0
2023-04-01,22,0
2023-04-01,23,0
2023-04-02,0,0
2023-04-02,1,0
2023-04-02,2,0
2023-04-02,3,0
2023-04-02,4,0
2023-04-02,5,0
2023-04-02,6,0
2023-04-02,7,3.4
2023-04-02,8,8.5
2023-04-02,9,7.65
2023-04-02,10,10
2023-04-02,11,8.5
2023-04-02,12,4.25
2023-04-02,13,0.85
2023-04-02,14,0.85
2023-04-02,15,1.7
2023-04-02,16,0.85
2023-04-02,17,0
2023-04-02,18,0
2023-04-02,19,0
2023-04-02,20,0
2023-04-02,21,0
2023-04-02,22,0
2023-04-02,23,0
2023-04-03,0,0
2023-04-03,1,0
2023-04-03,2,0
2023-04-03,3,0
2023-04-03,4,0
2023-04-03,5,0
2023-04-03,6,0
2023-04-03,7,5.1
2023-04-03,8,8.5
2023-04-03,9,10
2023-04-03,10,10
2023-04-03,11,10
2023-04-03,12,10
2023-04-03,13,8.5
2023-04-03,14,6.81
2023-04-03,15,5.95
2023-04-03,16,3.4
2023-04-03,17,0.85
2023-04-03,18,0
2023-04-03,19,0
2023-04-03,20,0
2023-04-03,21,0
2023-04-03,22,0
2023-04-03,23,0
2023-04-04,0,0
2023-04-04,1,0
2023-04-04,2,0
2023-04-04,3,0
2023-04-04,4,0
2023-04-04,5,0
2023-04-04,6,0
2023-04-04,7,2.55
2023-04-04,8,5.1
2023-04-04,9,10
2023-04-04,10,10
2023-04-04,11,9.35
2023-04-04,12,10
2023-04-04,13,10
2023-04-04,14,10
2023-04-04,15,7.65
2023-04-04,16,4.25
2023-04-04,17,0.49
2023-04-04,18,0
2023-04-04,19,0
2023-04-04,20,0
2023-04-04,21,0
2023-04-04,22,0
2023-04-04,23,0
2023-04-05,0,0
2023-04-05,1,0
2023-04-05,2,0
2023-04-05,3,0
2023-04-05,4,0
2023-04-05,5,0
2023-04-05,6,0
2023-04-05,7,5.1
2023-04-05,8,6.82
2023-04-05,9,0.5
2023-04-05,10,10
2023-04-05,11,8.5
2023-04-05,12,8.5
2023-04-05,13,5.95
2023-04-05,14,8.5
2023-04-05,15,1.7
2023-04-05,16,1.7
2023-04-05,17,0
2023-04-05,18,0
2023-04-05,19,0
2023-04-05,20,0
2023-04-05,21,0
2023-04-05,22,0
2023-04-05,23,0
2023-04-06,0,0
2023-04-06,1,0
2023-04-06,2,0
2023-04-06,3,0
2023-04-06,4,0
2023-04-06,5,0
2023-04-06,6,0
2023-04-06,7,0
2023-04-06,8,2.91
2023-04-06,9,2.05
2023-04-06,10,6.13
2023-04-06,11,5.85
2023-04-06,12,5.13
2023-04-06,13,5.41
2023-04-06,14,8.57
2023-04-06,15,5.77
2023-04-06,16,2.55
2023-04-06,17,0
2023-04-06,18,0
2023-04-06,19,0
2023-04-06,20,0
2023-04-06,21,0
2023-04-06,22,0
2023-04-06,23,0
2023-04-07,0,0
2023-04-07,1,0
2023-04-07,2,0
2023-04-07,3,0
2023-04-07,4,0
2023-04-07,5,0
2023-04-07,6,0
2023-04-07,7,0.85
2023-04-07,8,1.7
2023-04-07,9,1.7
2023-04-07,10,3.4
2023-04-07,11,2.55
2023-04-07,12,2.55
2023-04-07,13,2.55
2023-04-07,14,1.7
2023-04-07,15,1.7
2023-04-07,16,0
2023-04-07,17,0
2023-04-07,18,0
2023-04-07,19,0
2023-04-07,20,0
2023-04-07,21,0
2023-04-07,22,0
2023-04-07,23,0
2023-04-08,0,0
2023-04-08,1,0
2023-04-08,2,0
2023-04-08,3,0
2023-04-08,4,0
2023-04-08,5,0
2023-04-08,6,0
2023-04-08,7,0.85
2023-04-08,8,1.7
2023-04-08,9,1.7
2023-04-08,10,3.4
2023-04-08,11,2.55
2023-04-08,12,2.55
2023-04-08,13,2.55
2023-04-08,14,1.7
2023-04-08,15,1.7
2023-04-08,16,0.85
2023-04-08,17,0.85
2023-04-08,18,0
2023-04-08,19,0
2023-04-08,20,0
2023-04-08,21,0
2023-04-08,22,0
2023-04-08,23,0
2023-04-09,0,0
2023-04-09,1,0
2023-04-09,2,0
2023-04-09,3,0
2023-04-09,4,0
2023-04-09,5,0
2023-04-09,6,0
2023-04-09,7,0
2023-04-09,8,0
2023-04-09,9,0
2023-04-09,10,0.85
2023-04-09,11,4.25
2023-04-09,12,4.25
2023-04-09,13,0.85
2023-04-09,14,0.85
2023-04-09,15,0.85
2023-04-09,16,0
2023-04-09,17,0
2023-04-09,18,0
2023-04-09,19,0
2023-04-09,20,0
2023-04-09,21,0
2023-04-09,22,0
2023-04-09,23,0
2023-04-10,0,0
2023-04-10,1,0
2023-04-10,2,0
2023-04-10,3,0
2023-04-10,4,0
2023-04-10,5,0
2023-04-10,6,0
2023-04-10,7,0.85
2023-04-10,8,4.25
2023-04-10,9,10
2023-04-10,10,10
2023-04-10,11,10
2023-04-10,12,7.65
2023-04-10,13,7.65
2023-04-10,14,6.8
2023-04-10,15,5.1
2023-04-10,16,3.4
2023-04-10,17,0.8
2023-04-10,18,0
2023-04-10,19,0
2023-04-10,20,0
2023-04-10,21,0
2023-04-10,22,0
2023-04-10,23,0
2023-04-11,0,0
2023-04-11,1,0
2023-04-11,2,0
2023-04-11,3,0
2023-04-11,4,0
2023-04-11,5,0
2023-04-11,6,0
2023-04-11,7,2.55
2023-04-11,8,4.25
2023-04-11,9,1.7
2023-04-11,10,1.7
2023-04-11,11,4.25
2023-04-11,12,8.5
2023-04-11,13,2.55
2023-04-11,14,6.8
2023-04-11,15,8.5
2023-04-11,16,2.55
2023-04-11,17,0.85
2023-04-11,18,0
2023-04-11,19,0
2023-04-11,20,0
2023-04-11,21,0
2023-04-11,22,0
2023-04-11,23,0
2023-04-12,0,0
2023-04-12,1,0
2023-04-12,2,0
2023-04-12,3,0
2023-04-12,4,0
2023-04-12,5,0
2023-04-12,6,0
2023-04-12,7,2.55
2023-04-12,8,5.95
2023-04-12,9,10
2023-04-12,10,7.65
2023-04-12,11,5.95
2023-04-12,12,10
2023-04-12,13,8.5
2023-04-12,14,5.95
2023-04-12,15,1.7
2023-04-12,16,0
2023-04-12,17,0.85
2023-04-12,18,0
2023-04-12,19,0
2023-04-12,20,0
2023-04-12,21,0
2023-04-12,22,0
2023-04-12,23,0
2023-04-13,0,0
2023-04-13,1,0
2023-04-13,2,0
2023-04-13,3,0
2023-04-13,4,0
2023-04-13,5,0
2023-04-13,6,0
2023-04-13,7,1.7
2023-04-13,8,6.8
2023-04-13,9,6.8
2023-04-13,10,10
2023-04-13,11,5.95
2023-04-13,12,5.1
2023-04-13,13,5.1
2023-04-13,14,8.5
2023-04-13,15,8.5
2023-04-13,16,4.25
2023-04-13,17,1.7
2023-04-13,18,0
2023-04-13,19,0
2023-04-13,20,0
2023-04-13,21,0
2023-04-13,22,0
2023-04-13,23,0
2023-04-14,0,0
2023-04-14,1,0
2023-04-14,2,0
2023-04-14,3,0
2023-04-14,4,0
2023-04-14,5,0
2023-04-14,6,0
2023-04-14,7,5.95
2023-04-14,8,9.35
2023-04-14,9,10
2023-04-14,10,10
2023-04-14,11,10
2023-04-14,12,10
2023-04-14,13,10
2023-04-14,14,10
2023-04-14,15,8.5
2023-04-14,16,0
2023-04-14,17,0
2023-04-14,18,0
2023-04-14,19,0
2023-04-14,20,0
2023-04-14,21,0
2023-04-14,22,0
2023-04-14,23,0
2023-04-15,0,0
2023-04-15,1,0
2023-04-15,2,0
2023-04-15,3,0
2023-04-15,4,0
2023-04-15,5,0
2023-04-15,6,0
2023-04-15,7,5.95
2023-04-15,8,8.5
2023-04-15,9,10
2023-04-15,10,10
2023-04-15,11,10
2023-04-15,12,10
2023-04-15,13,9.35
2023-04-15,14,10
2023-04-15,15,7.65
2023-04-15,16,4.25
2023-04-15,17,0.85
2023-04-15,18,0
2023-04-15,19,0
2023-04-15,20,0
2023-04-15,21,0
2023-04-15,22,0
2023-04-15,23,0
2023-04-16,0,0
2023-04-16,1,0
2023-04-16,2,0
2023-04-16,3,0
2023-04-16,4,0
2023-04-16,5,0
2023-04-16,6,0
2023-04-16,7,5.1
2023-04-16,8,9.35
2023-04-16,9,10
2023-04-16,10,10
2023-04-16,11,10
2023-04-16,12,10
2023-04-16,13,8.5
2023-04-16,14,3.4
2023-04-16,15,5.1
2023-04-16,16,0.85
2023-04-16,17,0
2023-04-16,18,0
2023-04-16,19,0
2023-04-16,20,0
2023-04-16,21,0
2023-04-16,22,0
2023-04-16,23,0
2023-04-17,0,0
2023-04-17,1,0
2023-04-17,2,0
2023-04-17,3,0
2023-04-17,4,0
2023-04-17,5,0
2023-04-17,6,0
2023-04-17,7,5.1
2023-04-17,8,9.37
2023-04-17,9,10
2023-04-17,10,9.35
2023-04-17,11,8.5
2023-04-17,12,9.35
2023-04-17,13,10
2023-04-17,14,9.35
2023-04-17,15,5.95
2023-04-17,16,3.4
2023-04-17,17,1.7
2023-04-17,18,0
2023-04-17,19,0
2023-04-17,20,0
2023-04-17,21,0
2023-04-17,22,0
2023-04-17,23,0
2023-04-18,0,0
2023-04-18,1,0
2023-04-18,2,0
2023-04-18,3,0
2023-04-18,4,0
2023-04-18,5,0
2023-04-18,6,0
2023-04-18,7,5.95
2023-04-18,8,7.65
2023-04-18,9,9.35
2023-04-18,10,9.35
2023-04-18,11,10
2023-04-18,12,8.53
2023-04-18,13,4.25
2023-04-18,14,6.8
2023-04-18,15,5.95
2023-04-18,16,3.4
2023-04-18,17,0.85
2023-04-18,18,0
2023-04-18,19,0
2023-04-18,20,0
2023-04-18,21,0
2023-04-18,22,0
2023-04-18,23,0
2023-04-19,0,0
2023-04-19,1,0
2023-04-19,2,0
2023-04-19,3,0
2023-04-19,4,0
2023-04-19,5,0
2023-04-19,6,0
2023-04-19,7,5.95
2023-04-19,8,8.5
2023-04-19,9,10
2023-04-19,10,10
2023-04-19,11,9.35
2023-04-19,12,5.1
2023-04-19,13,5.95
2023-04-19,14,5.1
2023-04-19,15,5.1
2023-04-19,16,2.55
2023-04-19,17,0.85
2023-04-19,18,0
2023-04-19,19,0
2023-04-19,20,0
2023-04-19,21,0
2023-04-19,22,0
2023-04-19,23,0
2023-04-20,0,0
2023-04-20,1,0
2023-04-20,2,0
2023-04-20,3,0
2023-04-20,4,0
2023-04-20,5,0
2023-04-20,6,0
2023-04-20,7,0.85
2023-04-20,8,7.65
2023-04-20,9,7.65
2023-04-20,10,9.35
2023-04-20,11,8.5
2023-04-20,12,3.4
2023-04-20,13,3.4
2023-04-20,14,8.51
2023-04-20,15,7.65
2023-04-20,16,4.25
2023-04-20,17,0.85
2023-04-20,18,0
2023-04-20,19,0
2023-04-20,20,0
2023-04-20,21,0
2023-04-20,22,0
2023-04-20,23,0
2023-04-21,0,0
2023-04-21,1,0
2023-04-21,2,0
2023-04-21,3,0
2023-04-21,4,0
2023-04-21,5,0
2023-04-21,6,0
2023-04-21,7,5.95
2023-04-21,8,5.1
2023-04-21,9,5.95
2023-04-21,10,3.4
2023-04-21,11,9.35
2023-04-21,12,9.5
2023-04-21,13,7.65
2023-04-21,14,5.95
2023-04-21,15,1.7
2023-04-21,16,2.55
2023-04-21,17,0
2023-04-21,18,0
2023-04-21,19,0
2023-04-21,20,0
2023-04-21,21,0
2023-04-21,22,0
2023-04-21,23,0
2023-04-22,0,0
2023-04-22,1,0
2023-04-22,2,0
2023-04-22,3,0
2023-04-22,4,0
2023-04-22,5,0
2023-04-22,6,2.55
2023-04-22,7,5.95
2023-04-22,8,8.5
2023-04-22,9,9.35
2023-04-22,10,10
2023-04-22,11,9.12
2023-04-22,12,8.5
2023-04-22,13,7.65
2023-04-22,14,5.95
2023-04-22,15,5.95
2023-04-22,16,3.4
2023-04-22,17,1.7
2023-04-22,18,0
2023-04-22,19,0
2023-04-22,20,0
2023-04-22,21,0
2023-04-22,22,0
2023-04-22,23,0
2023-04-23,0,0
2023-04-23,1,0
2023-04-23,2,0
2023-04-23,3,0
2023-04-23,4,0
2023-04-23,5,0
2023-04-23,6,2.55
2023-04-23,7,5.98
2023-04-23,8,9.38
2023-04-23,9,9.35
2023-04-23,10,6.8
2023-04-23,11,6.8
2023-04-23,12,6.8
2023-04-23,13,10
2023-04-23,14,10
2023-04-23,15,2.55
2023-04-23,16,0.85
2023-04-23,17,0
2023-04-23,18,0
2023-04-23,19,0
2023-04-23,20,0
2023-04-23,21,0
2023-04-23,22,0
2023-04-23,23,0
2023-04-24,0,0
2023-04-24,1,0
2023-04-24,2,0
2023-04-24,3,0
2023-04-24,4,0
2023-04-24,5,0
2023-04-24,6,0
2023-04-24,7,2.55
2023-04-24,8,5.1
2023-04-24,9,6.8
2023-04-24,10,9.35
2023-04-24,11,6.8
2023-04-24,12,5.1
2023-04-24,13,9.35
2023-04-24,14,8.5
2023-04-24,15,7.67
2023-04-24,16,4.25
2023-04-24,17,1.7
2023-04-24,18,0
2023-04-24,19,0
2023-04-24,20,0
2023-04-24,21,0
2023-04-24,22,0
2023-04-24,23,0
2023-04-25,0,0
2023-04-25,1,0
2023-04-25,2,0
2023-04-25,3,0
2023-04-25,4,0
2023-04-25,5,0
2023-04-25,6,0
2023-04-25,7,6.8
2023-04-25,8,9.4
2023-04-25,9,10
2023-04-25,10,10
2023-04-25,11,10
2023-04-25,12,10
2023-04-25,13,8.5
2023-04-25,14,2.6
2023-04-25,15,2.6
2023-04-25,16,0.9
2023-04-25,17,0
2023-04-25,18,0
2023-04-25,19,0
2023-04-25,20,0
2023-04-25,21,0
2023-04-25,22,0
2023-04-25,23,0
2023-04-26,0,0
2023-04-26,1,0
2023-04-26,2,0
2023-04-26,3,0
2023-04-26,4,0
2023-04-26,5,0
2023-04-26,6,1.7
2023-04-26,7,5.95
2023-04-26,8,8.52
2023-04-26,9,10
2023-04-26,10,9.35
2023-04-26,11,9.35
2023-04-26,12,10
2023-04-26,13,10
2023-04-26,14,7.65
2023-04-26,15,4.25
2023-04-26,16,1.7
2023-04-26,17,0
2023-04-26,18,0
2023-04-26,19,0
2023-04-26,20,0
2023-04-26,21,0
2023-04-26,22,0
2023-04-26,23,0
2023-04-27,0,0
2023-04-27,1,0
2023-04-27,2,0
2023-04-27,3,0
2023-04-27,4,0
2023-04-27,5,0
2023-04-27,6,0
2023-04-27,7,1.7
2023-04-27,8,2.55
2023-04-27,9,5.1
2023-04-27,10,6.8
2023-04-27,11,5.1
2023-04-27,12,9.35
2023-04-27,13,5.95
2023-04-27,14,3.4
2023-04-27,15,0.85
2023-04-27,16,0.85
2023-04-27,17,0
2023-04-27,18,0
2023-04-27,19,0
2023-04-27,20,0
2023-04-27,21,0
2023-04-27,22,0
2023-04-27,23,0
2023-04-28,0,0
2023-04-28,1,0
2023-04-28,2,0
2023-04-28,3,0
2023-04-28,4,0
2023-04-28,5,0
2023-04-28,6,0
2023-04-28,7,0
2023-04-28,8,0.85
2023-04-28,9,2.55
2023-04-28,10,0.85
2023-04-28,11,1.7
2023-04-28,12,1.7
2023-04-28,13,2.55
2023-04-28,14,0.85
2023-04-28,15,2.55
2023-04-28,16,1.7
2023-04-28,17,0
2023-04-28,18,0
2023-04-28,19,0
2023-04-28,20,0
2023-04-28,21,0
2023-04-28,22,0
2023-04-28,23,0
2023-04-29,0,0
2023-04-29,1,0
2023-04-29,2,0
2023-04-29,3,0
2023-04-29,4,0
2023-04-29,5,0
2023-04-29,6,0
2023-04-29,7,1.7
2023-04-29,8,3.4
2023-04-29,9,3.4
2023-04-29,10,2.55
2023-04-29,11,1.7
2023-04-29,12,4.25
2023-04-29,13,1.7
2023-04-29,14,1.7
2023-04-29,15,0.85
2023-04-29,16,1.7
2023-04-29,17,0
2023-04-29,18,0
2023-04-29,19,0
2023-04-29,20,0
2023-04-29,21,0
2023-04-29,22,0
2023-04-29,23,0
2023-04-30,0,0
2023-04-30,1,0
2023-04-30,2,0
2023-04-30,3,0
2023-04-30,4,0
2023-04-30,5,0
2023-04-30,6,1.7
2023-04-30,7,3.4
2023-04-30,8,6.8
2023-04-30,9,5.1
2023-04-30,10,7.65
2023-04-30,11,10
2023-04-30,12,6.8
2023-04-30,13,1.7
2023-04-30,14,3.4
2023-04-30,15,4.25
2023-04-30,16,3.4
2023-04-30,17,1.24
2023-04-30,18,0
2023-04-30,19,0
2023-04-30,20,0
2023-04-30,21,0
2023-04-30,22,0
2023-04-30,23,0
2023-05-01,0,0
2023-05-01,1,0
2023-05-01,2,0
2023-05-01,3,0
2023-05-01,4,0
2023-05-01,5,0
2023-05-01,6,2.55
2023-05-01,7,6.8
2023-05-01,8,8.5
2023-05-01,9,10
2023-05-01,10,10
2023-05-01,11,10
2023-05-01,12,10
2023-05-01,13,10
2023-05-01,14,10
2023-05-01,15,7.65
2023-05-01,16,0
2023-05-01,17,0.85
2023-05-01,18,0
2023-05-01,19,0
2023-05-01,20,0
2023-05-01,21,0
2023-05-01,22,0
2023-05-01,23,0
2023-05-02,0,0
2023-05-02,1,0
2023-05-02,2,0
2023-05-02,3,0
2023-05-02,4,0
2023-05-02,5,0
2023-05-02,6,2.55
2023-05-02,7,6.8
2023-05-02,8,8.5
2023-05-02,9,6.8
2023-05-02,10,9.35
2023-05-02,11,7.65
2023-05-02,12,10
2023-05-02,13,10
2023-05-02,14,9.35
2023-05-02,15,8.5
2023-05-02,16,0
2023-05-02,17,0.85
2023-05-02,18,0.85
2023-05-02,19,0
2023-05-02,20,0
2023-05-02,21,0
2023-05-02,22,0
2023-05-02,23,0
2023-05-03,0,0
2023-05-03,1,0
2023-05-03,2,0
2023-05-03,3,0
2023-05-03,4,0
2023-05-03,5,0
2023-05-03,6,0
2023-05-03,7,5.95
2023-05-03,8,9.35
2023-05-03,9,10
2023-05-03,10,10
2023-05-03,11,10
2023-05-03,12,10
2023-05-03,13,10
2023-05-03,14,9.35
2023-05-03,15,8.5
2023-05-03,16,4.25
2023-05-03,17,0.85
2023-05-03,18,0
2023-05-03,19,0
2023-05-03,20,0
2023-05-03,21,0
2023-05-03,22,0
2023-05-03,23,0
2023-05-04,0,0
2023-05-04,1,0
2023-05-04,2,0
2023-05-04,3,0
2023-05-04,4,0
2023-05-04,5,0
2023-05-04,6,0
2023-05-04,7,5.95
2023-05-04,8,8.5
2023-05-04,9,10
2023-05-04,10,9.35
2023-05-04,11,10
2023-05-04,12,9.35
2023-05-04,13,9.35
2023-05-04,14,8.5
2023-05-04,15,5.1
2023-05-04,16,2.55
2023-05-04,17,1.7
2023-05-04,18,0
2023-05-04,19,0
2023-05-04,20,0
2023-05-04,21,0
2023-05-04,22,0
2023-05-04,23,0
2023-05-05,0,0
2023-05-05,1,0
2023-05-05,2,0
2023-05-05,3,0
2023-05-05,4,0
2023-05-05,5,0
2023-05-05,6,0
2023-05-05,7,5.95
2023-05-05,8,9.35
2023-05-05,9,10
2023-05-05,10,10
2023-05-05,11,9.18
2023-05-05,12,10
2023-05-05,13,6.8
2023-05-05,14,3.4
2023-05-05,15,1.7
2023-05-05,16,2.55
2023-05-05,17,1.7
2023-05-05,18,0
2023-05-05,19,0
2023-05-05,20,0
2023-05-05,21,0
2023-05-05,22,0
2023-05-05,23,0
2023-05-06,0,0
2023-05-06,1,0
2023-05-06,2,0
2023-05-06,3,0
2023-05-06,4,0
2023-05-06,5,0
2023-05-06,6,2.55
2023-05-06,7,6
2023-05-06,8,9.35
2023-05-06,9,10
2023-05-06,10,9.35
2023-05-06,11,8.5
2023-05-06,12,9.35
2023-05-06,13,10
2023-05-06,14,10
